AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Gesture
3352,-508,20200,-847,-170,493,4
3128,-624,20140,-1240,-245,711,4
2896,-880,19856,-1503,-481,865,4
2620,-808,19616,-1594,-788,647,4
2820,-696,19768,-1159,-1176,390,4
2892,-612,19728,-788,-1503,91,4
2488,-928,19540,-359,-1790,-47,4
3908,-104,20032,-222,314,663,4
3912,60,19948,-816,384,905,4
3960,-8,19620,-1176,690,1122,4
3516,-192,19316,-1297,673,1330,4
3172,-384,18924,-1383,372,1109,4
2792,-664,18676,-1116,301,775,4
2752,-516,18184,-732,303,-11,4
3284,-184,18800,341,-13,-417,4
3832,-128,19212,990,-659,-226,4
4128,-48,19572,1033,-1258,145,4
5748,-1348,18372,-1208,238,-91,4
5684,-1172,17852,-1151,44,-12,4
6152,-880,18248,-934,235,-97,4
6252,-740,18012,-731,132,-32,4
5792,-868,18412,-310,225,5,4
5952,-984,18508,-361,206,128,4
6040,-1368,18668,-301,241,183,4
6396,-1236,18612,-684,282,93,4
5764,-1288,19028,-851,276,-12,4
6120,-1288,18968,-653,999,-104,4
5428,-1436,18492,-553,464,-248,4
5188,-1196,18292,-680,836,-338,4
5252,-784,18252,-499,872,-642,4
5420,-808,18448,9,797,-1017,4
5732,-712,18672,159,720,-1133,4
6148,-740,18704,158,853,-797,4
6248,-720,18596,-72,974,-432,4
5992,-844,18388,-131,958,-203,4
6152,-492,18488,-219,923,-63,4
5980,-720,18392,-183,1259,-46,4
5080,-1084,19280,-665,627,-139,4
5412,-916,19220,-1147,686,-195,4
5584,-748,18636,-1548,564,-31,4
5648,-552,18532,-1468,534,115,4
4976,-700,18444,-985,440,114,4
5228,-560,18616,-216,172,-132,4
5204,-648,18948,431,-231,-472,4
5304,-1016,19444,792,-594,-417,4
5440,-1172,19424,430,-848,-77,4
5384,-1156,19300,-206,-771,520,4
5276,-688,18392,-1718,922,1223,4
5112,-348,18904,-1416,568,791,4
5704,-100,19388,-845,-72,751,4
5524,-164,19572,-493,-739,894,4
5628,-420,19604,-281,-1199,1401,4
6088,-560,19056,-523,-1439,1781,4
5852,-764,18580,-867,-1376,1825,4
5252,-920,18324,-1072,-887,1667,4
4976,-752,18168,-1250,-193,1127,4
5000,-676,18352,-1069,228,572,4
5028,-732,18236,-13,785,-10,4
5596,-740,18504,173,1167,-563,4
5212,-980,18984,101,843,-953,4
4920,-904,19120,-28,377,-977,4
4880,-836,18992,-556,111,-709,4
4968,-548,19148,-1176,234,-407,4
5188,-788,18680,-1640,324,-12,4
5192,-964,17820,-1766,437,242,4
5568,-536,17456,-1624,590,-265,4
5716,-612,17092,-963,1132,-846,4
4068,-488,19380,-1398,1464,-686,4
5116,-512,19108,-1595,1849,-31,4
5432,-904,18592,-1569,2019,720,4
6048,-772,17896,-1493,1603,503,4
6140,-484,18004,-1044,1254,179,4
5452,-376,18296,-367,1030,-71,4
4880,-120,18440,41,1108,-185,4
4632,292,18984,368,1143,-413,4
4516,212,19380,639,832,-691,4
4576,-260,19700,431,758,-775,4
3564,-216,19532,-576,1556,41,4
3040,-436,19532,-1154,1549,739,4
3696,-672,18960,-1934,1619,1090,4
3752,-780,18252,-2107,2046,589,4
3548,-836,18100,-1321,2360,-433,4
4304,-528,18344,144,2275,-1448,4
4604,-148,19096,1603,1574,-2062,4
4548,-112,19860,2303,928,-2208,4
4064,-36,20272,2090,302,-2000,4
4048,-192,20412,1553,74,-1594,4
3644,324,19216,-729,1536,-474,4
3280,528,19588,-706,1285,-376,4
4100,692,19884,-488,729,-206,4
3840,452,19916,-15,-245,-16,4
4116,176,19660,192,-244,-105,4
4060,272,19656,409,-866,-13,4
2884,-64,19644,321,-732,146,4
3268,48,19492,-613,403,150,4
3256,32,19452,-1626,1057,339,4
3288,536,19492,-2457,2213,172,4
3616,44,19232,-315,1022,-95,4
3720,-344,20204,966,5,-149,4
3732,-212,20132,1652,-2127,-136,4
3524,-292,20504,236,-1212,-191,4
2956,-112,20000,-623,975,-144,4
2940,116,20188,-1607,2007,-269,4
2968,308,20064,-1711,1976,150,4
3340,336,19956,-1577,1832,467,4
3560,388,19884,-958,1518,669,4
3256,4,19812,-518,1238,516,4
3496,500,19572,246,-1659,1312,4
3564,228,19568,376,-1789,936,4
2312,-180,19820,214,-1518,657,4
2568,-200,19672,-244,-1300,356,4
2688,-180,19960,-844,-580,-251,4
2184,-100,20116,-1008,-12,-518,4
3180,388,20340,-1021,44,-565,4
3096,504,20304,-839,-205,-431,4
4028,956,20676,-307,-648,-25,4
3280,480,21048,187,-1833,641,4
3940,-188,19524,-878,-1848,420,4
4148,-136,19256,-1245,-1253,866,4
4124,-132,19028,-1685,-924,1151,4
4080,28,18692,-1457,-538,1223,4
3916,288,18356,-1110,-508,1097,4
4008,476,18212,-752,-758,458,4
3792,584,18528,-348,-861,-165,4
4324,520,19056,-46,-947,-314,4
4272,-200,19252,-714,-300,339,4
4552,-420,19144,-1975,620,1004,4
5008,-40,20476,-1413,-677,-317,4
4700,-40,20412,-967,-582,-78,4
5620,-256,20340,-608,-907,437,4
4564,-460,20520,-1269,-1609,697,4
4516,-788,20020,-1960,-1670,1179,4
4316,-792,19948,-2788,-2034,1626,4
3732,-724,19360,-3319,-1916,1750,4
3124,-540,19280,-3462,-2005,735,4
3272,-800,18360,-2846,-1730,-267,4
3648,-976,17660,-982,-2104,79,4
5088,-268,18128,-842,-3851,-208,4
5132,-152,17268,-879,-3137,-951,4
5580,252,17320,-260,-3070,-1672,4
6968,832,17168,135,-3093,-1409,4
6376,840,17640,1041,-3718,1412,4
6688,452,18004,1174,-4153,2973,4
6684,560,18772,-101,-4057,4431,4
6212,860,19540,-3579,-3850,6023,4
6424,520,19728,-4938,-4118,7535,4
7784,164,19264,-6525,-3936,8508,4
6328,-1336,18736,-1807,805,156,4
5700,-1460,18484,-2036,786,233,4
5904,-1604,18540,-1834,827,197,4
6108,-1364,18276,-1595,390,215,4
6096,-1304,18148,-1014,380,200,4
6020,-1196,18320,-771,-284,160,4
6008,-1140,18868,-269,-597,18,4
6328,-1120,18880,-362,-961,-101,4
6048,-1372,18636,-864,-617,-39,4
6316,-1344,18556,-1402,55,92,4
6604,-1728,18596,-1891,-252,-204,4
6588,-1736,17912,-2517,530,118,4
5860,-1464,17392,-2801,1129,291,4
5056,-1232,17500,-2256,1178,63,4
5384,-1212,17380,-1193,1203,-219,4
6340,-1588,17072,-369,1226,-420,4
6808,-1324,17476,180,746,-335,4
6660,-1420,17996,710,151,-86,4
6320,-1668,18352,956,-588,179,4
5960,-1084,18744,716,-760,80,4
6064,-1380,18672,475,2252,-1337,4
5588,-1004,18984,468,1620,-897,4
5364,-904,19156,400,1364,-577,4
4800,-372,19608,-180,1263,-481,4
4928,-580,19692,-334,1682,-806,4
5428,-712,19772,-62,2033,-1142,4
5944,-1016,19996,185,1827,-1289,4
5812,-1116,20104,59,1276,-1113,4
5712,-1120,20024,-509,935,-803,4
5472,-1104,19712,-1405,1142,-553,4
5292,-532,18640,65,2390,-1233,4
5976,-988,18952,589,2525,-625,4
6388,-1320,19024,675,1869,-311,4
6164,-1124,19200,510,920,-262,4
5512,-840,19268,440,118,-125,4
5124,-852,19268,339,445,-83,4
4348,-872,19164,403,1257,-209,4
3752,-760,19608,459,1752,-555,4
3956,-508,19708,355,2190,-1008,4
4816,-304,20192,266,2265,-1114,4
3948,-996,18372,2396,858,-806,4
3932,-1152,19272,3213,-72,-740,4
3460,-1236,19784,2790,-1038,-621,4
3764,-1616,19784,1595,-1016,-191,4
3812,-1660,19292,284,-70,-279,4
3980,-1420,18684,-7,1370,-671,4
4404,-892,19140,785,1902,-1197,4
4380,-400,19540,1931,1923,-1649,4
4156,-212,20176,2787,1676,-1806,4
4168,-152,21244,2869,1754,-1775,4
5500,-288,20616,-83,-2055,12,4
5360,-1232,19912,-1604,-1344,627,4
4804,-1112,19068,-3026,-465,1013,4
4192,-1308,18232,-3688,740,934,4
4364,-888,17652,-3491,2235,400,4
4276,-564,17732,-2371,3115,-189,4
4796,-504,18564,-469,2343,-724,4
5152,-436,19356,541,1089,-901,4
5116,-912,19556,839,-231,-609,4
4760,-1324,19120,747,194,-448,4
4160,-1304,18380,-1346,-2147,-324,4
4648,-1268,18228,-1141,-1450,-794,4
4848,-1028,18316,-777,-390,-722,4
4908,-600,18780,-68,-173,-395,4
4632,-424,19016,395,-377,-170,4
5088,-208,19328,527,-1014,-210,4
5316,-228,19708,-69,-797,-24,4
5360,-380,19952,-658,-842,603,4
5064,-560,19300,-1389,-465,1182,4
4688,-580,18952,-1724,88,1514,4
4364,-908,18872,-1373,44,490,4
4388,-644,18620,-1183,326,361,4
4088,-524,18460,-596,421,221,4
4264,-616,18464,27,500,-165,4
4316,-760,18884,589,245,-544,4
4572,-560,19152,550,94,-542,4
4220,-716,19300,9,471,-525,4
4532,-872,19644,-280,305,-456,4
4420,-752,19680,-576,-272,-170,4
4784,-524,19372,-700,-833,171,4
4924,-1360,18644,-1481,215,1358,4
4928,-1056,18300,-1220,1231,985,4
4412,-908,18176,-329,1686,-41,4
5180,-472,18244,1065,1067,-1241,4
5636,-220,19112,1983,-182,-2487,4
5676,-372,20104,2275,-1893,-2758,4
5444,-964,20304,1666,-3097,-1995,4
5700,-1316,20152,-124,-2888,-1041,4
5228,-892,19848,-1862,-1508,-193,4
4892,-740,19356,-2324,-278,550,4
6816,-2844,16192,-2761,-1372,1525,4
6624,-3088,16092,-2237,-1278,948,4
6808,-2756,16588,-1246,-1762,649,4
6360,-3184,16880,-247,-1916,303,4
6692,-3152,17428,101,-2041,-252,4
6264,-3280,17868,-357,-2119,-866,4
6924,-3388,18084,-768,-1649,-1106,4
7152,-3328,17944,-1226,-1333,-560,4
7224,-3392,17848,-1357,-1346,111,4
7156,-3292,17068,-1332,-1099,498,4
6752,-1760,18480,-859,223,18,4
6640,-1868,18052,-944,184,88,4
6796,-1992,18116,-1057,252,100,4
6852,-1856,17700,-951,343,92,4
6748,-1732,17828,-1023,483,132,4
6660,-1552,17924,-771,372,74,4
6712,-1620,18008,-330,312,43,4
6856,-1772,18352,-213,271,-68,4
6620,-1912,18684,-258,114,76,4
6732,-2004,18672,-364,106,346,4
6560,-1204,19184,-1428,1426,-400,4
6632,-1136,19124,-1367,1428,-279,4
6936,-1452,18992,-1073,1317,-152,4
6600,-1528,19288,-834,924,-240,4
6488,-1600,19172,-928,509,-186,4
6200,-1520,19000,-1450,471,-202,4
6032,-1496,18972,-1992,1036,-320,4
5856,-1500,19156,-2220,1178,-277,4
6252,-1336,19212,-2340,1082,-54,4
6192,-1488,18920,-2028,603,281,4
6280,-1704,18884,-1220,384,-821,4
5924,-1468,19164,-1359,233,-458,4
5604,-1620,18588,-1549,182,-117,4
5828,-1468,18564,-1565,94,-115,4
5636,-1600,18504,-1456,160,-43,4
5872,-2048,18088,-1169,25,67,4
5596,-2204,17988,-971,-381,257,4
5864,-1964,17624,-1205,-383,165,4
5624,-1972,17268,-1611,38,-590,4
5532,-1704,17612,-1749,389,-1029,4
5956,-1364,18800,737,1612,-990,4
5744,-1344,18996,724,1229,-900,4
5132,-1124,19308,459,925,-707,4
4704,-1332,19624,134,911,-336,4
5064,-1328,19356,-384,1001,-99,4
5276,-1664,18924,-955,1417,-144,4
5336,-1688,18564,-1269,1807,-125,4
5048,-1708,18380,-1392,2158,-214,4
5064,-1440,18268,-1433,2381,-337,4
4728,-1276,18356,-1309,2478,-369,4
4088,-1156,19952,-115,1263,-252,4
4056,-1028,20108,-439,933,40,4
4296,-1612,19440,-784,1532,4,4
4452,-1540,19104,-679,1607,-304,4
4096,-1576,19384,-285,1597,-499,4
4044,-1480,19444,-259,1599,-487,4
3724,-1344,19372,-451,1759,-385,4
3712,-1080,19732,-826,1815,-594,4
3704,-1084,19724,-882,2042,-590,4
4296,-1152,19908,-821,1607,-832,4
3908,-684,20252,-1655,835,-518,4
3832,-732,19932,-2165,901,-71,4
3860,-1312,19044,-2226,289,188,4
3476,-1308,18532,-2237,338,45,4
3472,-1152,18080,-1698,658,-165,4
2784,-1028,18080,-742,904,-414,4
3216,-860,18484,25,1366,-1017,4
3920,-920,19408,939,1196,-1611,4
4816,-1028,20200,1286,1157,-1423,4
4752,-1216,20720,864,291,-1127,4
3296,-1204,19268,-2089,1138,55,4
3568,-792,19248,-2030,1198,64,4
3436,-816,18928,-1725,943,-239,4
3308,-880,19164,-1183,267,-154,4
3328,-844,19168,-758,-483,-235,4
3404,-960,19016,-139,-274,-381,4
3392,-1044,19148,332,-155,-530,4
2920,-1104,19380,308,-256,-539,4
2800,-1236,19524,-110,-144,-348,4
2588,-1424,19344,-981,391,-217,4
3080,-1068,19400,-16,-177,-767,4
3128,-892,19360,-85,-172,-811,4
3308,-708,19672,-123,186,-648,4
3724,-452,19864,-464,386,-184,4
3596,-364,19984,-431,743,547,4
3360,-400,19976,-695,529,690,4
3184,-488,20108,-536,135,683,4
3528,-684,20092,-469,180,337,4
3792,-1332,20060,-505,-110,248,4
4284,-1168,20268,-607,464,-184,4
2212,-1176,19224,879,-620,-1213,4
2492,-952,19624,492,-400,-1193,4
2696,-916,19928,-71,-530,-993,4
3132,-636,19404,-766,-464,-397,4
2952,-388,19536,-1431,-220,273,4
2828,-640,19360,-1343,-338,1203,4
2564,-344,18928,-1100,-223,1355,4
2484,-472,18596,-268,-546,423,4
2280,-652,18556,518,-832,-201,4
2152,-724,18404,1030,-746,-569,4
3828,36,20788,-2091,-4354,1672,4
4316,-420,19672,-1813,-4690,2272,4
4256,-100,19052,-1605,-4255,1391,4
4120,460,19016,-1095,-3702,-26,4
4612,92,19248,726,-4690,-754,4
5432,-472,18660,1075,-4844,-442,4
5548,-348,19328,564,-4753,303,4
5256,-636,19416,806,-4155,1059,4
4964,-76,19164,-413,-3660,1284,4
4996,-48,19124,-1201,-3536,1295,4
6736,-2944,17980,-797,101,-428,4
6776,-2780,17984,-860,-91,-543,4
6852,-2900,18480,-741,-424,-500,4
6628,-2860,18372,-652,-505,-449,4
6532,-2764,18732,-843,-361,-402,4
6304,-2612,18428,-1041,-240,-251,4
6264,-2828,18360,-1219,-117,-235,4
6280,-2684,18112,-1253,283,-192,4
6332,-2816,17960,-1090,308,-447,4
6180,-2808,18072,-640,208,-612,4
6160,-2784,17964,-1203,259,-96,4
5956,-2632,17836,-1209,138,-309,4
5708,-2388,18260,-984,-21,-699,4
6028,-2424,18616,-814,-147,-820,4
6460,-2668,18632,-805,-332,-767,4
6532,-2736,18580,-1034,-703,-565,4
6324,-2748,18460,-1274,-702,-295,4
6144,-2588,18340,-1401,-668,-44,4
5632,-2644,17768,-1491,-603,55,4
5592,-2648,17228,-1370,-371,-12,4
6100,-2256,18288,-179,-257,-858,4
6136,-1920,18348,-489,-78,-684,4
6076,-2128,18136,-796,470,-529,4
6560,-2060,18156,-990,951,-487,4
6712,-2172,17912,-824,1179,-666,4
6828,-2008,18084,-425,1138,-1029,4
6428,-1888,18436,79,999,-1118,4
6368,-1984,18520,438,782,-1046,4
6404,-1896,18760,511,655,-1059,4
6060,-1960,19164,376,581,-918,4
4980,-1532,17636,-66,281,-1425,4
4992,-1416,18292,636,-20,-1714,4
5108,-1324,18896,1136,-122,-1697,4
5248,-1452,19284,592,-103,-1505,4
5408,-2088,18812,-356,163,-1113,4
5744,-2164,18388,-1588,710,-940,4
5744,-1856,18128,-2025,1513,-976,4
5724,-1436,18224,-1625,1990,-1064,4
5448,-1240,18576,-665,2065,-1310,4
5524,-1136,19128,162,1593,-1215,4
7264,-1612,21216,1162,-1088,-842,4
6520,-2092,21004,-814,-1353,-144,4
5936,-2288,19988,-2837,-705,381,4
5412,-2280,19412,-4089,492,803,4
5076,-2020,19000,-4812,1714,881,4
5068,-1616,18448,-4453,2327,708,4
5440,-1856,18080,-3601,2250,386,4
5828,-1868,17976,-2838,1797,10,4
5956,-1964,17992,-1947,1079,-139,4
5308,-2112,18424,-1539,-41,1,4
4992,-2316,17096,-2337,1461,-132,4
5328,-2544,16872,-1384,2017,-892,4
5720,-2232,16788,-388,2257,-1751,4
5744,-1800,17380,782,2076,-2223,4
6108,-1132,18056,2081,1670,-2233,4
6268,-636,19016,3119,660,-2117,4
6216,-544,19888,3629,-829,-1859,4
5764,-860,20168,3506,-2351,-1238,4
5888,-1716,19664,2638,-2922,-523,4
5716,-2232,19012,1311,-2222,-181,4
4856,-1244,18588,-1441,1743,-230,4
4708,-1152,18256,-1951,2052,-35,4
4332,-636,18016,-1878,2111,87,4
4072,-432,17760,-1331,2835,-84,4
4544,-392,17736,-203,2731,-120,4
4884,-552,17968,714,2631,-342,4
4948,-768,18320,1239,1876,-480,4
4836,-796,18760,923,1631,-446,4
4436,-844,19136,595,-356,-129,4
4072,-852,19224,-748,1473,37,4
4016,-960,17944,15,1947,512,4
3492,-1060,18376,308,2086,78,4
3652,-776,18964,258,2106,-257,4
3948,-784,19512,172,1948,-50,4
4644,-1028,19432,-265,2234,345,4
4440,-860,19396,-506,1825,603,4
3952,-968,19220,-428,1573,782,4
3520,-1148,18848,-674,1933,689,4
3104,-940,18992,-629,2186,620,4
3148,-312,19408,-532,2577,102,4
3640,-600,19960,-266,-256,264,4
3416,-796,19956,-366,-82,493,4
3156,-1064,19804,-962,277,660,4
3196,-872,20180,-1594,552,879,4
3716,-1272,19864,-1758,384,1226,4
4012,-1240,19560,-1962,790,1205,4
3932,-1184,19724,-1105,-299,1036,4
3796,-1256,19768,-249,-834,775,4
3764,-1180,20068,187,-1239,592,4
3440,-1192,20084,99,-1013,569,4
4204,-616,19820,-167,-1088,-599,4
4328,-744,20416,277,-1604,-553,4
4804,-652,20036,-22,-1388,-219,4
4428,-740,19928,-451,-1093,194,4
3948,-1032,19492,-842,-1314,344,4
3812,-1272,19468,-1207,-1013,388,4
3632,-1276,19196,-1668,-826,390,4
3524,-1172,19052,-1790,-889,347,4
3492,-1060,18912,-1428,156,-258,4
3572,-780,19148,-870,238,-935,4
6308,-452,19024,-212,-1648,-1287,4
6364,-464,19516,3,-1982,-1038,4
6352,-632,19728,-317,-2099,-111,4
5652,-840,20020,-1199,-1795,798,4
5188,-940,19780,-2606,-1493,1762,4
4992,-912,19080,-4491,-853,1961,4
4512,-644,18448,-4495,109,2018,4
4564,-780,17660,-3807,262,1150,4
4840,-532,17460,-2468,720,63,4
5104,-120,17900,-2327,513,-1119,4
6628,-1464,18168,-1978,-5217,3233,4
6804,-1208,17284,-1251,-5039,3104,4
7260,-1668,17116,-1340,-4104,1773,4
6688,-464,17412,-1663,-5110,2220,4
7480,-720,17752,-761,-4403,1301,4
6496,-892,19120,-536,-5215,1887,4
6352,304,18184,-1676,-7872,3478,4
8568,-1584,18604,-1091,-6743,2317,4
8756,-1700,16648,667,-2923,3298,4
8072,-1080,17684,653,-372,3729,4
9780,-2148,21240,144,430,833,4
9828,-2140,21196,-312,18,1308,4
9576,-2228,21128,-920,-493,1374,4
7040,-2316,18056,-933,506,-32,4
6960,-2448,17968,-948,511,69,4
7352,-2552,18252,-1029,355,70,4
7424,-2552,17724,-648,917,65,4
7356,-2496,18008,-567,586,146,4
7364,-2328,18252,-253,128,198,4
7488,-2172,18528,-147,-150,297,4
7180,-2196,18152,-361,105,487,4
6916,-2348,18252,-840,8,647,4
6644,-2672,18072,-1110,130,657,4
6280,-2220,17712,-773,346,-301,4
6476,-2556,17908,-902,569,-267,4
6412,-2780,17744,-1171,672,-244,4
6504,-2740,17744,-1410,757,-238,4
6912,-2780,17328,-1556,879,-185,4
6588,-2392,17320,-1437,417,-13,4
6408,-2208,17396,-1264,-35,-53,4
6652,-2036,17356,-831,41,-272,4
6712,-2032,17748,-64,-102,-435,4
6980,-2108,17812,252,-260,-392,4
6812,-1700,19376,296,-460,-519,4
6700,-1944,18952,-488,-363,-65,4
6604,-2380,18540,-1439,27,530,4
6376,-2316,18020,-1754,528,1183,4
6624,-2380,17216,-1967,1221,597,4
6328,-2180,17068,-1648,1257,-312,4
5936,-1848,17628,-689,950,-960,4
6116,-1772,18004,171,516,-1313,4
6060,-1676,18564,309,4,-1295,4
6360,-2060,18880,65,-87,-800,4
5908,-1264,18692,-430,1289,-454,4
6532,-1672,18860,-183,1391,-196,4
6564,-1936,18756,-572,1328,394,4
6296,-2032,18384,-1272,1298,1170,4
6032,-1988,17880,-1312,1387,1440,4
5796,-2100,17412,-1377,2209,662,4
5372,-1904,17684,-779,2606,-138,4
5352,-1396,18432,213,2360,-741,4
5528,-1660,18956,1256,2055,-1051,4
5964,-2028,19424,1445,1374,-795,4
4416,-1728,18500,-511,1379,-1089,4
4340,-1484,18476,-157,1369,-1275,4
4300,-1108,18916,163,1247,-1420,4
4672,-1268,19132,323,1088,-1313,4
5328,-1572,19160,213,1136,-1069,4
5248,-1768,19072,24,998,-720,4
4952,-1760,19232,-211,541,-624,4
4488,-1788,18948,-566,490,-637,4
4264,-1664,18996,-1020,780,-805,4
4396,-1308,18856,-1209,1281,-992,4
4020,-1540,18404,170,83,-326,4
3924,-1508,18628,669,268,-590,4
3792,-1436,19016,944,450,-958,4
3852,-1292,19412,858,660,-1283,4
4372,-1432,19776,863,627,-1351,4
4652,-1256,20024,738,330,-1101,4
4732,-1404,19996,548,117,-683,4
4528,-1236,20084,273,-104,-448,4
4320,-1380,19924,-162,144,-226,4
4060,-1372,19792,-444,461,30,4
3160,-1152,19356,-675,538,390,4
2820,-1608,19444,-1196,1018,597,4
2708,-1444,19128,-2141,1477,701,4
2360,-1020,19092,-2907,1886,1100,4
2392,-812,18756,-3103,1821,1186,4
2708,-984,18432,-2538,1529,950,4
2756,-812,18488,-1772,1197,445,4
3036,-876,18592,-1025,745,-230,4
2800,-900,18792,-441,518,-734,4
3104,-860,19340,-196,510,-1042,4
2560,-1288,19712,-1282,1186,522,4
2492,-944,20200,-1011,880,397,4
2876,-1044,20224,-814,886,218,4
3412,-1280,20344,-716,409,228,4
3540,-1548,20468,-1188,202,460,4
3524,-1600,19988,-1916,231,906,4
3088,-1572,19660,-2331,774,1080,4
2776,-1640,19528,-2139,663,1190,4
2680,-1512,19420,-1841,397,1229,4
2620,-1400,19352,-1324,372,788,4
2720,-1504,19552,-172,-232,252,4
2428,-1544,19764,-6,-541,72,4
2240,-1688,20160,-141,-889,-11,4
2256,-1904,19868,-665,-832,168,4
2128,-2124,19748,-1272,-99,506,4
2100,-1952,19496,-1579,137,939,4
2200,-1796,19096,-1741,-5,1132,4
2348,-1724,18776,-1500,-261,944,4
2340,-1540,18628,-865,-812,596,4
2480,-1496,18628,-605,-647,171,4
3016,-1100,19696,-367,-300,234,4
3080,-1488,19476,-471,-533,295,4
3040,-1652,19476,-350,-794,-81,4
2832,-1700,19160,-617,-1011,-201,4
2964,-1412,19160,-460,-840,-381,4
3288,-868,19648,-126,-1123,-944,4
3380,-604,19652,544,-1978,-1241,4
3876,-556,20196,1113,-2517,-1246,4
3956,-748,20556,1169,-2203,-697,4
3692,-948,20416,740,-2131,-144,4
3048,-1292,19748,-430,-1657,731,4
3260,-944,19688,-518,-1363,154,4
3520,-756,19468,-503,-1137,7,4
3836,-724,19464,-55,-1865,-93,4
3632,-1120,19848,-308,-848,305,4
3664,-1324,20164,-378,-2318,406,4
3592,-1500,20000,-1623,-536,496,4
3556,-1776,20072,-2041,260,884,4
3408,-1664,19820,-2390,-313,1049,4
3332,-1540,19376,-2213,-704,1040,4
4028,-1132,19112,-137,-1665,-1005,4
4288,-1176,19820,-289,-2166,-1004,4
4884,-816,20096,-450,-2451,-332,4
5004,-924,20812,-1259,-3547,54,4
5020,-1188,20292,-1833,-3093,1003,4
4964,-1280,20128,-2230,-2529,1522,4
4520,-1336,19472,-2143,-2787,1711,4
4304,-1496,19164,-1888,-2512,1244,4
4532,-1208,18844,-2086,-2402,396,4
4768,-824,18556,-1628,-2646,-794,4
5948,-960,17332,280,-2316,1394,4
5076,-788,17768,507,-2975,1033,4
7500,-1856,17476,-894,-903,71,4
7480,-2068,17692,-1353,-1049,94,4
7460,-2388,17832,-1657,-707,145,4
7152,-2464,17516,-1925,-55,203,4
7108,-2360,17712,-1525,163,-94,4
7108,-2116,17856,-1204,-80,-248,4
7480,-1944,18320,-212,-433,-362,4
7584,-1968,18648,289,-730,-321,4
7668,-2224,18680,136,-859,-218,4
7648,-2412,18420,-117,46,6,4
6616,-1448,18088,-362,1351,-344,4
6796,-1396,18412,235,629,-443,4
6864,-1676,18464,470,358,-290,4
6820,-1732,18536,270,169,-54,4
6608,-1920,18124,-172,595,211,4
6552,-1732,18000,-866,973,79,4
6296,-1456,18028,-1082,1278,-220,4
6028,-1380,17792,-590,1365,-555,4
6112,-1220,18276,-34,966,-1014,4
6100,-1288,18780,511,396,-1272,4
6748,-1172,17368,-2439,2108,122,4
6428,-1112,17332,-1776,2579,-350,4
6704,-1072,18068,-841,3013,-628,4
7168,-1224,18740,16,3113,-610,4
7260,-1396,19412,271,1996,-528,4
7168,-1504,19804,29,1007,-296,4
7084,-1592,19632,-1265,817,85,4
6572,-1612,19132,-1967,1424,451,4
6376,-1864,18560,-2077,2023,708,4
6608,-1832,18352,-1699,2633,595,4
5312,-1828,18708,-1502,36,159,4
5320,-1916,18476,-1327,186,211,4
5076,-1588,18404,-809,12,-37,4
5112,-1420,18240,24,-515,-460,4
5452,-952,18528,984,-809,-1084,4
5452,-808,18684,2255,-1678,-1521,4
5660,-1396,19048,2997,-3180,-1731,4
5600,-1804,19244,2678,-3971,-1551,4
5128,-2240,18928,1688,-3535,-1273,4
5040,-2124,18524,559,-2069,-1221,4
6440,-312,18736,317,906,-1534,4
6724,-380,18872,311,927,-1142,4
6688,-680,18352,-22,612,-980,4
6444,-656,18096,-367,657,-848,4
6212,-564,17920,-272,645,-534,4
5700,-620,17816,-79,997,-625,4
5464,-436,17900,383,716,-900,4
5404,-300,18236,829,540,-1333,4
5568,-176,18232,1175,646,-1675,4
6012,-324,18552,1416,961,-1831,4
5368,-376,18712,-338,1060,-675,4
5600,-216,18696,-254,1930,-905,4
5780,28,19212,261,1863,-1244,4
6120,-196,19576,597,1364,-1359,4
6396,-12,19712,646,618,-1280,4
5900,-152,19712,442,167,-1120,4
5504,-128,19804,-247,281,-977,4
5092,-108,19756,-1081,598,-673,4
5228,-364,19164,-1922,1051,-370,4
5344,-444,18736,-2327,1436,-270,4
5112,-40,19640,-1131,1279,-1116,4
5388,-160,19036,-1825,1113,-856,4
4984,12,18700,-1932,595,-672,4
5232,-160,18284,-1412,581,-362,4
5104,88,17828,-828,481,-243,4
4948,176,17884,-233,640,-505,4
4992,460,17824,403,1037,-831,4
5160,692,18508,744,1624,-1315,4
5600,428,19196,902,1609,-1045,4
5900,-96,19328,142,1469,-911,4
4648,-24,18004,-1405,1240,987,4
4772,88,17756,-670,1265,683,4
4564,-12,17608,226,967,270,4
4156,-28,17684,1001,802,-147,4
3848,220,18168,1570,413,-710,4
3744,400,18864,1301,1232,-857,4
4448,156,19276,1006,2009,-650,4
4836,-48,19516,160,2512,-240,4
4820,-44,19724,-328,2288,146,4
4732,-48,19380,-273,1982,168,4
3324,136,18920,-918,511,-267,4
3328,196,19064,-375,685,-466,4
3552,332,19464,-39,655,-722,4
